edo,common_name,culture,pitches,cardinality,popularity,fragment1_name,fragment2_name,unique_step_sizes,step_mean_error_min,step_mean_error_max,step_mean_error,step_mean_error_cents,evenness_of_spread,step_similarity,constituent_similarity,area,unevenness,consecutive_semitones,runs,IV_sum,smallest_step,step_sizes,fragment1_EOS,fragment2_EOS,symmetry_norm,symmetry_distinct,symmetry_manifestations,symmetry_ratio,symmetry_distinct_edges,unique_n_chords,unique_n_chords_prime,diatonic_n_chords,diagnostic_interval_count,diagnostic_intervals,diagnostic_combinations,roughness,coherence_quotient,sameness_quotient,rahn_differences,rahn_contradictions,rahn_ambiguities,cardinality_variety_ratio,mode_variance,symmetry,m2,P5,Mm3,normal,normal_name,normal_as_12edo,normal12_name,normal_as_24edo,normal24_name,necklace_family,necklace_family_members
12,Nata,Carnatic,0 3 4 5 7 10 11,7,1.126315789,S7-23,S5-7,3,0,5,0.8163265306122449,81.63265306122449,0.002267573696145126,0.8639455782312925,0.8888888888888888,0.7744519962230396,2.8809523809523805,2,5,21,100,"100,200,300",0.006696428571428569,0.011851851851851848,0.09375,80,125,1.5625,6,80,80,98,0,,50,0.5286544942470931,0.7428571428571429,0.2857142857142857,90,10,26,0.6708824508824509,100,0.09375,4,5,4,"0,1,2,5,6,7,9",12-743,"0,1,2,5,6,7,9",12-743,"0,2,4,10,12,14,18",24-283669,3 3 2 1 1 1 1,15
12,Athana,Carnatic,0 2 4 5 7 9 11,7,1.097368421,S7-43,S5-11,2,0,5,0.4081632653061225,40.81632653061225,0.0005668934240362809,0.9319727891156463,0.9166666666666666,0.8483160623691468,2.261904761904762,1,4,21,100,"100,200",0.0015943877551020396,0.002962962962962962,0.15343915343915346,63,121,1.9206349206349207,6,63,63,63,1,6,30,0.4884270896918715,0.9928571428571429,0.5555555555555556,56,0,1,1,42.857142857142854,0.15343915343915346,2,6,6,"0,1,3,5,6,8,10",12-1387,"0,1,3,5,6,8,10",12-1387,"0,2,6,10,12,16,20",24-1119301,2 2 2 2 2 1 1,3
12,Yadukulakambhoji�,Carnatic,0 2 4 5 7 9 10,7,1.055263158,S7-43,S5-11,2,0,5,0.4081632653061225,40.81632653061225,0.0005668934240362807,0.9319727891156463,0.9166666666666666,0.8483160623691468,2.2619047619047614,1,5,21,100,"100,200",0.0015943877551020396,0.0029629629629629663,0.15343915343915346,63,121,1.9206349206349207,6,63,63,63,1,6,30,0.48842708969187143,0.9928571428571429,0.5555555555555556,56,0,1,1,42.857142857142854,0.15343915343915346,2,6,6,"0,1,3,5,6,8,10",12-1387,"0,1,3,5,6,8,10",12-1387,"0,2,6,10,12,16,20",24-1119301,2 2 2 2 2 1 1,3
12,Purvikalyani,Carnatic,0 1 4 6 7 9 11,7,1.047368421,S7-29,S5-11,3,0,5,0.6122448979591837,61.224489795918366,0.001700680272108844,0.8979591836734694,0.8888888888888888,0.8113840292960932,2.6666666666666665,2,6,21,100,"100,200,300",0.006696428571428569,0.002962962962962962,0.08958333333333335,80,123,1.5375,6,80,80,99,0,,52,0.5116397688443951,0.7714285714285715,0.2698412698412699,92,4,28,0.6666089466089467,100,0.08958333333333335,3,5,5,"0,2,3,5,7,8,9",12-941,"0,2,3,5,7,8,9",12-941,"0,4,6,10,14,16,18",24-345169,3 2 2 2 1 1 1,20
12,Shri,Carnatic,0 2 3 5 7 9 10,7,1,S7-43,S5-11,2,0,5,0.4081632653061225,40.81632653061225,0.0005668934240362814,0.9319727891156463,0.9166666666666666,0.8483160623691468,2.2619047619047614,1,5,21,100,"100,200",0.001594387755102041,0.0029629629629629663,0.15343915343915346,63,121,1.9206349206349207,6,63,63,63,1,6,30,0.48842708969187143,0.9928571428571429,0.5555555555555556,56,0,1,1,42.857142857142854,0.15343915343915346,2,6,6,"0,1,3,5,6,8,10",12-1387,"0,1,3,5,6,8,10",12-1387,"0,2,6,10,12,16,20",24-1119301,2 2 2 2 2 1 1,3
12,Cenjuruti,Carnatic,0 2 4 5 7 9 10,7,0.973684211,S7-43,S5-11,2,0,5,0.4081632653061225,40.81632653061225,0.0005668934240362807,0.9319727891156463,0.9166666666666666,0.8483160623691468,2.2619047619047614,1,5,21,100,"100,200",0.0015943877551020396,0.0029629629629629663,0.15343915343915346,63,121,1.9206349206349207,6,63,63,63,1,6,30,0.48842708969187143,0.9928571428571429,0.5555555555555556,56,0,1,1,42.857142857142854,0.15343915343915346,2,6,6,"0,1,3,5,6,8,10",12-1387,"0,1,3,5,6,8,10",12-1387,"0,2,6,10,12,16,20",24-1119301,2 2 2 2 2 1 1,3
12,Shahana,Carnatic,0 2 4 5 7 9 10,7,0.952631579,S7-43,S5-11,2,0,5,0.4081632653061225,40.81632653061225,0.0005668934240362807,0.9319727891156463,0.9166666666666666,0.8483160623691468,2.2619047619047614,1,5,21,100,"100,200",0.0015943877551020396,0.0029629629629629663,0.15343915343915346,63,121,1.9206349206349207,6,63,63,63,1,6,30,0.48842708969187143,0.9928571428571429,0.5555555555555556,56,0,1,1,42.857142857142854,0.15343915343915346,2,6,6,"0,1,3,5,6,8,10",12-1387,"0,1,3,5,6,8,10",12-1387,"0,2,6,10,12,16,20",24-1119301,2 2 2 2 2 1 1,3
12,Ahiri,Carnatic,0 1 4 5 7 8 10,7,0.842105263,S7-27,S5-11,3,0,5,0.6122448979591837,61.224489795918366,0.0011337868480725617,0.8979591836734694,0.8888888888888888,0.811384029296093,2.2619047619047614,1,6,21,100,"100,200,300",0.004145408163265305,0.002962962962962964,0.09465020576131689,81,127,1.5679012345679013,6,81,81,94,0,,51,0.4961702636517886,0.8714285714285714,0.3492063492063492,82,0,18,0.7104978354978355,71.42857142857143,0.09465020576131689,3,4,5,"0,1,3,4,6,8,9",12-859,"0,1,3,4,6,8,9",12-859,"0,2,6,8,12,16,18",24-332101,3 2 2 2 1 1 1,20
12,Shanmukhapriya,Carnatic,0 2 3 6 7 8 10,7,0.831578947,S7-27,S5-11,3,0,5,0.6122448979591837,61.224489795918366,0.001417233560090702,0.8979591836734694,0.8888888888888888,0.8113840292960932,2.476190476190476,2,5,21,100,"100,200,300",0.004145408163265305,0.002962962962962964,0.0905349794238683,81,125,1.5432098765432098,6,81,81,96,0,,53,0.5068879196913849,0.8285714285714285,0.31746031746031744,86,2,22,0.6913586413586413,85.71428571428571,0.0905349794238683,3,4,5,"0,1,2,4,6,8,9",12-855,"0,1,2,4,6,8,9",12-855,"0,2,4,8,12,16,18",24-332053,3 2 2 2 1 1 1,20
12,Sindhu bhairavi��,Carnatic,0 1 3 5 7 8 10,7,0.792105263,S7-43,S5-11,2,0,5,0.4081632653061224,40.81632653061224,0.0005668934240362815,0.9319727891156463,0.9166666666666666,0.8483160623691467,2.261904761904762,1,4,21,100,"100,200",0.0015943877551020413,0.002962962962962964,0.15343915343915346,63,121,1.9206349206349207,6,63,63,63,1,6,30,0.48842708969187143,0.9928571428571429,0.5555555555555556,56,0,1,1,42.857142857142854,0.15343915343915346,2,6,6,"0,1,3,5,6,8,10",12-1387,"0,1,3,5,6,8,10",12-1387,"0,2,6,10,12,16,20",24-1119301,2 2 2 2 2 1 1,3
12,Kanada,Carnatic,0 2 3 5 7 9 10,7,0.768421053,S7-43,S5-11,2,0,5,0.4081632653061225,40.81632653061225,0.0005668934240362814,0.9319727891156463,0.9166666666666666,0.8483160623691468,2.2619047619047614,1,5,21,100,"100,200",0.001594387755102041,0.0029629629629629663,0.15343915343915346,63,121,1.9206349206349207,6,63,63,63,1,6,30,0.48842708969187143,0.9928571428571429,0.5555555555555556,56,0,1,1,42.857142857142854,0.15343915343915346,2,6,6,"0,1,3,5,6,8,10",12-1387,"0,1,3,5,6,8,10",12-1387,"0,2,6,10,12,16,20",24-1119301,2 2 2 2 2 1 1,3
12,Punnagavarali,Carnatic,0 1 3 5 7 8 10,7,0.760526316,S7-43,S5-11,2,0,5,0.4081632653061224,40.81632653061224,0.0005668934240362815,0.9319727891156463,0.9166666666666666,0.8483160623691467,2.261904761904762,1,4,21,100,"100,200",0.0015943877551020413,0.002962962962962964,0.15343915343915346,63,121,1.9206349206349207,6,63,63,63,1,6,30,0.48842708969187143,0.9928571428571429,0.5555555555555556,56,0,1,1,42.857142857142854,0.15343915343915346,2,6,6,"0,1,3,5,6,8,10",12-1387,"0,1,3,5,6,8,10",12-1387,"0,2,6,10,12,16,20",24-1119301,2 2 2 2 2 1 1,3
12,Bilahari,Carnatic,0 2 4 5 7 9 11,7,0.752631579,S7-43,S5-11,2,0,5,0.4081632653061225,40.81632653061225,0.0005668934240362809,0.9319727891156463,0.9166666666666666,0.8483160623691468,2.261904761904762,1,4,21,100,"100,200",0.0015943877551020396,0.002962962962962962,0.15343915343915346,63,121,1.9206349206349207,6,63,63,63,1,6,30,0.4884270896918715,0.9928571428571429,0.5555555555555556,56,0,1,1,42.857142857142854,0.15343915343915346,2,6,6,"0,1,3,5,6,8,10",12-1387,"0,1,3,5,6,8,10",12-1387,"0,2,6,10,12,16,20",24-1119301,2 2 2 2 2 1 1,3
12,Natakuranji,Carnatic,0 2 4 5 7 9 10,7,0.744736842,S7-43,S5-11,2,0,5,0.4081632653061225,40.81632653061225,0.0005668934240362807,0.9319727891156463,0.9166666666666666,0.8483160623691468,2.2619047619047614,1,5,21,100,"100,200",0.0015943877551020396,0.0029629629629629663,0.15343915343915346,63,121,1.9206349206349207,6,63,63,63,1,6,30,0.48842708969187143,0.9928571428571429,0.5555555555555556,56,0,1,1,42.857142857142854,0.15343915343915346,2,6,6,"0,1,3,5,6,8,10",12-1387,"0,1,3,5,6,8,10",12-1387,"0,2,6,10,12,16,20",24-1119301,2 2 2 2 2 1 1,3
12,Mayamalavagaula,Carnatic,0 1 4 5 7 8 11,7,0.715789474,S7-27,S5-7,3,0,5,0.8163265306122449,81.63265306122449,0.0017006802721088426,0.8639455782312925,0.8888888888888888,0.7744519962230396,2.476190476190476,2,7,21,100,"100,200,300",0.004145408163265305,0.011851851851851851,0.0970464135021097,79,125,1.5822784810126582,6,79,79,94,1,2,50,0.5115417327692715,0.8142857142857143,0.33333333333333337,84,4,22,0.6997619047619048,85.71428571428571,0.0970464135021097,4,4,6,"0,1,2,5,6,8,9",12-871,"0,1,2,5,6,8,9",12-871,"0,2,4,10,12,16,18",24-332821,3 3 2 1 1 1 1,15
12,Varali,Carnatic,0 1 3 6 7 8 11,7,0.623684211,S7-23,S5-7,3,0,5,0.8163265306122449,81.63265306122449,0.0022675736961451248,0.8639455782312925,0.8888888888888888,0.7744519962230396,2.8809523809523805,2,6,21,100,"100,200,300",0.006696428571428569,0.011851851851851851,0.09375,80,125,1.5625,6,80,80,98,0,,50,0.5286544942470931,0.7428571428571429,0.2857142857142857,90,10,26,0.6708824508824509,100,0.09375,4,5,4,"0,1,2,5,6,7,9",12-743,"0,1,2,5,6,7,9",12-743,"0,2,4,10,12,14,18",24-283669,3 3 2 1 1 1 1,15
12,Samanta,Carnatic,0 2 4 5 7 10 11,7,0.589473684,S7-43,S5-7,3,0,5,0.6122448979591838,61.22448979591838,0.0017006802721088456,0.8979591836734694,0.8888888888888888,0.8113840292960932,2.6666666666666665,2,5,21,100,"100,200,300",0.0015943877551020396,0.011851851851851848,0.08958333333333335,80,123,1.5375,6,80,80,99,0,,52,0.5132539257055901,0.7714285714285715,0.2698412698412699,92,4,28,0.6666089466089467,100,0.08958333333333335,3,5,5,"0,1,2,4,6,7,9",12-727,"0,1,2,4,6,7,9",12-727,"0,2,4,8,12,14,18",24-282901,3 2 2 2 1 1 1,20
12,Arabhi,Carnatic,0 2 4 5 7 9 11,7,0.584210526,S7-43,S5-11,2,0,5,0.4081632653061225,40.81632653061225,0.0005668934240362809,0.9319727891156463,0.9166666666666666,0.8483160623691468,2.261904761904762,1,4,21,100,"100,200",0.0015943877551020396,0.002962962962962962,0.15343915343915346,63,121,1.9206349206349207,6,63,63,63,1,6,30,0.4884270896918715,0.9928571428571429,0.5555555555555556,56,0,1,1,42.857142857142854,0.15343915343915346,2,6,6,"0,1,3,5,6,8,10",12-1387,"0,1,3,5,6,8,10",12-1387,"0,2,6,10,12,16,20",24-1119301,2 2 2 2 2 1 1,3
12,Kannada,Carnatic,0 2 4 5 7 9 11,7,0.568421053,S7-43,S5-11,2,0,5,0.4081632653061225,40.81632653061225,0.0005668934240362809,0.9319727891156463,0.9166666666666666,0.8483160623691468,2.261904761904762,1,4,21,100,"100,200",0.0015943877551020396,0.002962962962962962,0.15343915343915346,63,121,1.9206349206349207,6,63,63,63,1,6,30,0.4884270896918715,0.9928571428571429,0.5555555555555556,56,0,1,1,42.857142857142854,0.15343915343915346,2,6,6,"0,1,3,5,6,8,10",12-1387,"0,1,3,5,6,8,10",12-1387,"0,2,6,10,12,16,20",24-1119301,2 2 2 2 2 1 1,3
12,Devagandhari,Carnatic,0 2 4 5 7 9 11,7,0.552631579,S7-43,S5-11,2,0,5,0.4081632653061225,40.81632653061225,0.0005668934240362809,0.9319727891156463,0.9166666666666666,0.8483160623691468,2.261904761904762,1,4,21,100,"100,200",0.0015943877551020396,0.002962962962962962,0.15343915343915346,63,121,1.9206349206349207,6,63,63,63,1,6,30,0.4884270896918715,0.9928571428571429,0.5555555555555556,56,0,1,1,42.857142857142854,0.15343915343915346,2,6,6,"0,1,3,5,6,8,10",12-1387,"0,1,3,5,6,8,10",12-1387,"0,2,6,10,12,16,20",24-1119301,2 2 2 2 2 1 1,3
12,Simhendramadhyam�,Carnatic,0 2 3 6 7 8 11,7,0.539473684,S7-27,S5-7,3,0,5,0.8163265306122449,81.63265306122449,0.0017006802721088426,0.8639455782312925,0.8888888888888888,0.7744519962230397,2.476190476190476,2,6,21,100,"100,200,300",0.004145408163265305,0.011851851851851851,0.0970464135021097,79,125,1.5822784810126582,6,79,79,94,1,2,50,0.5115417327692714,0.8142857142857143,0.33333333333333337,84,4,22,0.6997619047619048,85.71428571428571,0.0970464135021097,4,4,6,"0,1,2,5,6,8,9",12-871,"0,1,2,5,6,8,9",12-871,"0,2,4,10,12,16,18",24-332821,3 3 2 1 1 1 1,15
12,Kiravani,Carnatic,0 2 3 5 7 8 11,7,0.521052632,S7-43,S5-7,3,0,5,0.6122448979591837,61.224489795918366,0.0011337868480725615,0.8979591836734694,0.8888888888888888,0.8113840292960932,2.261904761904762,1,6,21,100,"100,200,300",0.001594387755102041,0.011851851851851851,0.09465020576131689,81,127,1.5679012345679013,6,81,81,94,0,,51,0.4961702636517886,0.8714285714285714,0.3492063492063492,82,0,18,0.7104978354978355,71.42857142857143,0.09465020576131689,3,4,5,"0,1,3,4,6,8,9",12-859,"0,1,3,4,6,8,9",12-859,"0,2,6,8,12,16,18",24-332101,3 2 2 2 1 1 1,20
12,Cakravaka,Carnatic,0 1 4 5 7 9 10,7,0.497368421,S7-27,S5-11,3,0,5,0.6122448979591837,61.224489795918366,0.0011337868480725628,0.8979591836734694,0.8888888888888888,0.8113840292960932,2.261904761904762,1,6,21,100,"100,200,300",0.004145408163265305,0.0029629629629629663,0.09465020576131689,81,127,1.5679012345679013,6,81,81,94,0,,51,0.4959120428804491,0.8714285714285714,0.3492063492063492,82,0,18,0.7104978354978355,71.42857142857143,0.09465020576131689,3,4,5,"0,1,3,5,6,8,9",12-875,"0,1,3,5,6,8,9",12-875,"0,2,6,10,12,16,18",24-332869,3 2 2 2 1 1 1,20
12,Darbar,Carnatic,0 2 3 5 7 9 10,7,0.460526316,S7-43,S5-11,2,0,5,0.4081632653061225,40.81632653061225,0.0005668934240362814,0.9319727891156463,0.9166666666666666,0.8483160623691468,2.2619047619047614,1,5,21,100,"100,200",0.001594387755102041,0.0029629629629629663,0.15343915343915346,63,121,1.9206349206349207,6,63,63,63,1,6,30,0.48842708969187143,0.9928571428571429,0.5555555555555556,56,0,1,1,42.857142857142854,0.15343915343915346,2,6,6,"0,1,3,5,6,8,10",12-1387,"0,1,3,5,6,8,10",12-1387,"0,2,6,10,12,16,20",24-1119301,2 2 2 2 2 1 1,3
12,Harikambhoji,Carnatic,0 2 4 5 7 9 10,7,0.436842105,S7-43,S5-11,2,0,5,0.4081632653061225,40.81632653061225,0.0005668934240362807,0.9319727891156463,0.9166666666666666,0.8483160623691468,2.2619047619047614,1,5,21,100,"100,200",0.0015943877551020396,0.0029629629629629663,0.15343915343915346,63,121,1.9206349206349207,6,63,63,63,1,6,30,0.48842708969187143,0.9928571428571429,0.5555555555555556,56,0,1,1,42.857142857142854,0.15343915343915346,2,6,6,"0,1,3,5,6,8,10",12-1387,"0,1,3,5,6,8,10",12-1387,"0,2,6,10,12,16,20",24-1119301,2 2 2 2 2 1 1,3
12,Ritigaula�,Carnatic,0 2 3 5 7 9 10,7,0.413157895,S7-43,S5-11,2,0,5,0.4081632653061225,40.81632653061225,0.0005668934240362814,0.9319727891156463,0.9166666666666666,0.8483160623691468,2.2619047619047614,1,5,21,100,"100,200",0.001594387755102041,0.0029629629629629663,0.15343915343915346,63,121,1.9206349206349207,6,63,63,63,1,6,30,0.48842708969187143,0.9928571428571429,0.5555555555555556,56,0,1,1,42.857142857142854,0.15343915343915346,2,6,6,"0,1,3,5,6,8,10",12-1387,"0,1,3,5,6,8,10",12-1387,"0,2,6,10,12,16,20",24-1119301,2 2 2 2 2 1 1,3
12,Carukesi,Carnatic,0 2 4 5 7 8 10,7,0.394736842,S7-43,S5-11,2,0,5,0.4081632653061224,40.81632653061224,0.0008503401360544204,0.9319727891156463,0.9166666666666666,0.8483160623691466,2.2619047619047614,1,5,21,100,"100,200",0.0015943877551020396,0.002962962962962964,0.0970464135021097,79,125,1.5822784810126582,6,79,79,83,0,,50,0.4909048686071721,0.9285714285714286,0.4285714285714286,72,0,10,0.7857142857142858,57.142857142857146,0.0970464135021097,2,4,4,"0,1,3,4,6,8,10",12-1371,"0,1,3,4,6,8,10",12-1371,"0,2,6,8,12,16,20",24-1118533,2 2 2 2 2 1 1,3
12,Paraju,Carnatic,0 1 4 5 7 8 11,7,0.392105263,S7-27,S5-7,3,0,5,0.8163265306122449,81.63265306122449,0.0017006802721088426,0.8639455782312925,0.8888888888888888,0.7744519962230396,2.476190476190476,2,7,21,100,"100,200,300",0.004145408163265305,0.011851851851851851,0.0970464135021097,79,125,1.5822784810126582,6,79,79,94,1,2,50,0.5115417327692715,0.8142857142857143,0.33333333333333337,84,4,22,0.6997619047619048,85.71428571428571,0.0970464135021097,4,4,6,"0,1,2,5,6,8,9",12-871,"0,1,2,5,6,8,9",12-871,"0,2,4,10,12,16,18",24-332821,3 3 2 1 1 1 1,15
12,Shubhapantuvarali,Carnatic,0 1 3 6 7 8 11,7,0.384210526,S7-23,S5-7,3,0,5,0.8163265306122449,81.63265306122449,0.0022675736961451248,0.8639455782312925,0.8888888888888888,0.7744519962230396,2.8809523809523805,2,6,21,100,"100,200,300",0.006696428571428569,0.011851851851851851,0.09375,80,125,1.5625,6,80,80,98,0,,50,0.5286544942470931,0.7428571428571429,0.2857142857142857,90,10,26,0.6708824508824509,100,0.09375,4,5,4,"0,1,2,5,6,7,9",12-743,"0,1,2,5,6,7,9",12-743,"0,2,4,10,12,14,18",24-283669,3 3 2 1 1 1 1,15
12,Gaurimanohari,Carnatic,0 2 3 5 7 9 11,7,0.376315789,S7-43,S5-11,2,0,5,0.4081632653061225,40.81632653061225,0.0008503401360544221,0.9319727891156463,0.9166666666666666,0.8483160623691468,2.261904761904762,1,4,21,100,"100,200",0.001594387755102041,0.002962962962962962,0.0970464135021097,79,125,1.5822784810126582,6,79,79,83,0,,50,0.4909048686071721,0.9285714285714286,0.4285714285714286,72,0,10,0.7857142857142858,57.142857142857146,0.0970464135021097,2,4,4,"0,1,3,4,6,8,10",12-1371,"0,1,3,4,6,8,10",12-1371,"0,2,6,8,12,16,20",24-1118533,2 2 2 2 2 1 1,3
12,Ramakriya,Carnatic,0 1 4 6 7 9 10,7,0.373684211,S7-29,S5-11,3,0,5,0.6122448979591837,61.224489795918366,0.0017006802721088437,0.8979591836734694,0.8888888888888888,0.8113840292960932,2.452380952380952,1,7,21,100,"100,200,300",0.006696428571428569,0.0029629629629629663,0.2040229885057471,58,129,2.2241379310344827,6,58,58,86,0,,14,0.504129313769791,0.7785714285714286,0.33333333333333337,84,4,27,0.7696969696969698,85.71428571428571,0.2040229885057471,3,3,5,"0,2,3,5,6,8,9",12-877,"0,2,3,5,6,8,9",12-877,"0,4,6,10,12,16,18",24-332881,3 2 2 2 1 1 1,20
12,Vacaspati,Carnatic,0 2 4 6 7 9 10,7,0.373684211,S7-43,S5-11,2,0,5,0.4081632653061225,40.81632653061225,0.000850340136054421,0.9319727891156463,0.9166666666666666,0.8483160623691468,2.261904761904762,1,5,21,100,"100,200",0.0015943877551020396,0.0029629629629629663,0.0970464135021097,79,125,1.5822784810126582,6,79,79,83,0,,50,0.4909048686071721,0.9285714285714286,0.4285714285714286,72,0,10,0.7857142857142858,57.142857142857146,0.0970464135021097,2,4,4,"0,1,3,4,6,8,10",12-1371,"0,1,3,4,6,8,10",12-1371,"0,2,6,8,12,16,20",24-1118533,2 2 2 2 2 1 1,3
12,Bageshri,Carnatic,0 2 3 5 7 9 10,7,0.363157895,S7-43,S5-11,2,0,5,0.4081632653061225,40.81632653061225,0.0005668934240362814,0.9319727891156463,0.9166666666666666,0.8483160623691468,2.2619047619047614,1,5,21,100,"100,200",0.001594387755102041,0.0029629629629629663,0.15343915343915346,63,121,1.9206349206349207,6,63,63,63,1,6,30,0.48842708969187143,0.9928571428571429,0.5555555555555556,56,0,1,1,42.857142857142854,0.15343915343915346,2,6,6,"0,1,3,5,6,8,10",12-1387,"0,1,3,5,6,8,10",12-1387,"0,2,6,10,12,16,20",24-1119301,2 2 2 2 2 1 1,3
12,Mand,Carnatic,0 2 4 5 7 9 11,7,0.326315789,S7-43,S5-11,2,0,5,0.4081632653061225,40.81632653061225,0.0005668934240362809,0.9319727891156463,0.9166666666666666,0.8483160623691468,2.261904761904762,1,4,21,100,"100,200",0.0015943877551020396,0.002962962962962962,0.15343915343915346,63,121,1.9206349206349207,6,63,63,63,1,6,30,0.4884270896918715,0.9928571428571429,0.5555555555555556,56,0,1,1,42.857142857142854,0.15343915343915346,2,6,6,"0,1,3,5,6,8,10",12-1387,"0,1,3,5,6,8,10",12-1387,"0,2,6,10,12,16,20",24-1119301,2 2 2 2 2 1 1,3
12,Hindustanikapi,Carnatic,0 2 3 5 7 9 10,7,0.315789474,S7-43,S5-11,2,0,5,0.4081632653061225,40.81632653061225,0.0005668934240362814,0.9319727891156463,0.9166666666666666,0.8483160623691468,2.2619047619047614,1,5,21,100,"100,200",0.001594387755102041,0.0029629629629629663,0.15343915343915346,63,121,1.9206349206349207,6,63,63,63,1,6,30,0.48842708969187143,0.9928571428571429,0.5555555555555556,56,0,1,1,42.857142857142854,0.15343915343915346,2,6,6,"0,1,3,5,6,8,10",12-1387,"0,1,3,5,6,8,10",12-1387,"0,2,6,10,12,16,20",24-1119301,2 2 2 2 2 1 1,3
12,Dharmavati,Carnatic,0 2 3 6 7 9 11,7,0.313157895,S7-27,S5-11,3,0,5,0.6122448979591837,61.224489795918366,0.0011337868480725626,0.8979591836734694,0.8888888888888888,0.8113840292960932,2.2619047619047614,1,6,21,100,"100,200,300",0.004145408163265305,0.002962962962962962,0.09465020576131689,81,127,1.5679012345679013,6,81,81,94,0,,51,0.4959120428804491,0.8714285714285714,0.3492063492063492,82,0,18,0.7104978354978355,71.42857142857143,0.09465020576131689,3,4,5,"0,1,3,5,6,8,9",12-875,"0,1,3,5,6,8,9",12-875,"0,2,6,10,12,16,18",24-332869,3 2 2 2 1 1 1,20
12,Kurinji��,Carnatic,0 2 4 5 7 9 11,7,0.307894737,S7-43,S5-11,2,0,5,0.4081632653061225,40.81632653061225,0.0005668934240362809,0.9319727891156463,0.9166666666666666,0.8483160623691468,2.261904761904762,1,4,21,100,"100,200",0.0015943877551020396,0.002962962962962962,0.15343915343915346,63,121,1.9206349206349207,6,63,63,63,1,6,30,0.4884270896918715,0.9928571428571429,0.5555555555555556,56,0,1,1,42.857142857142854,0.15343915343915346,2,6,6,"0,1,3,5,6,8,10",12-1387,"0,1,3,5,6,8,10",12-1387,"0,2,6,10,12,16,20",24-1119301,2 2 2 2 2 1 1,3
12,Abheri,Carnatic,0 2 3 5 7 9 10,7,0.305263158,S7-43,S5-11,2,0,5,0.4081632653061225,40.81632653061225,0.0005668934240362814,0.9319727891156463,0.9166666666666666,0.8483160623691468,2.2619047619047614,1,5,21,100,"100,200",0.001594387755102041,0.0029629629629629663,0.15343915343915346,63,121,1.9206349206349207,6,63,63,63,1,6,30,0.48842708969187143,0.9928571428571429,0.5555555555555556,56,0,1,1,42.857142857142854,0.15343915343915346,2,6,6,"0,1,3,5,6,8,10",12-1387,"0,1,3,5,6,8,10",12-1387,"0,2,6,10,12,16,20",24-1119301,2 2 2 2 2 1 1,3
12,Gaulipantu,Carnatic,0 1 4 5 7 8 11,7,0.294736842,S7-27,S5-7,3,0,5,0.8163265306122449,81.63265306122449,0.0017006802721088426,0.8639455782312925,0.8888888888888888,0.7744519962230396,2.476190476190476,2,7,21,100,"100,200,300",0.004145408163265305,0.011851851851851851,0.0970464135021097,79,125,1.5822784810126582,6,79,79,94,1,2,50,0.5115417327692715,0.8142857142857143,0.33333333333333337,84,4,22,0.6997619047619048,85.71428571428571,0.0970464135021097,4,4,6,"0,1,2,5,6,8,9",12-871,"0,1,2,5,6,8,9",12-871,"0,2,4,10,12,16,18",24-332821,3 3 2 1 1 1 1,15
12,Dvijavanti,Carnatic,0 2 4 5 7 9 10,7,0.289473684,S7-43,S5-11,2,0,5,0.4081632653061225,40.81632653061225,0.0005668934240362807,0.9319727891156463,0.9166666666666666,0.8483160623691468,2.2619047619047614,1,5,21,100,"100,200",0.0015943877551020396,0.0029629629629629663,0.15343915343915346,63,121,1.9206349206349207,6,63,63,63,1,6,30,0.48842708969187143,0.9928571428571429,0.5555555555555556,56,0,1,1,42.857142857142854,0.15343915343915346,2,6,6,"0,1,3,5,6,8,10",12-1387,"0,1,3,5,6,8,10",12-1387,"0,2,6,10,12,16,20",24-1119301,2 2 2 2 2 1 1,3
12,Natabhairavi,Carnatic,0 2 3 5 7 8 10,7,0.263157895,S7-43,S5-11,2,0,5,0.4081632653061224,40.81632653061224,0.0005668934240362807,0.9319727891156463,0.9166666666666666,0.8483160623691467,2.2619047619047614,1,5,21,100,"100,200",0.001594387755102041,0.002962962962962964,0.15343915343915346,63,121,1.9206349206349207,6,63,63,63,1,6,30,0.48842708969187143,0.9928571428571429,0.5555555555555556,56,0,1,1,42.857142857142854,0.15343915343915346,2,6,6,"0,1,3,5,6,8,10",12-1387,"0,1,3,5,6,8,10",12-1387,"0,2,6,10,12,16,20",24-1119301,2 2 2 2 2 1 1,3
